1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,8,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,13,13,13,13,0,0,0,0,0,14,0,0,0,0,12,0,0,16,16,16,15,15,15,15,1
1,12,0,0,0,0,21,0,0,0,0,0,0,0,0,0,2,5,3,2,7,7,7,7,2,3,2,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,0,2,3,7,9,9,7,8,8,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,6,5,3,6,2,0,0,0,0,14,0,0,0,0,12,0,0,16,17,15,15,18,17,17,1
1,12,0,0,0,0,0,0,0,12,0,0,2,2,5,2,9,10,10,8,8,8,8,9,9,9,10,3,2,0,0,0,13,13,0,0,12,0,0,0,0,0,2,8,8,9,9,9,9,9,10,10,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,2,9,10,10,10,10,6,2,0,0,14,0,0,0,0,12,0,0,16,15,15,16,15,15,15,1
1,12,0,0,0,0,0,0,5,2,5,2,9,9,9,9,8,8,10,10,8,9,9,10,9,9,9,9,10,2,0,13,13,13,0,0,12,0,0,0,2,3,8,8,9,10,10,8,9,9,10,10,10,3,0,0,0,12,0,0,0,0,0,0,0,0,13,0,0,0,6,5,3,10,10,10,10,10,10,10,10,10,5,6,14,0,0,0,0,12,0,0,15,15,15,15,15,9,7,1
1,12,0,0,0,0,2,5,9,10,9,9,9,9,8,8,8,10,10,10,10,8,10,9,9,10,10,9,9,10,2,2,2,3,2,2,2,3,2,2,8,8,9,8,7,8,9,9,8,8,10,9,8,8,14,0,0,12,0,0,0,0,0,0,0,0,13,0,2,2,9,9,10,10,10,10,10,9,9,10,10,10,9,9,2,5,0,0,0,12,0,0,15,16,8,9,10,10,7,1
1,12,0,0,2,2,8,10,10,10,9,9,9,8,8,8,8,10,10,10,8,8,10,10,9,9,10,10,9,10,10,8,8,8,8,8,8,10,10,10,10,9,10,10,10,9,9,9,9,9,8,7,8,8,14,0,0,12,0,0,0,0,2,5,2,5,3,2,8,8,8,10,10,10,8,8,8,9,9,9,9,10,9,7,7,7,2,2,5,6,3,17,16,8,9,8,10,10,7,1
1,5,2,5,8,8,10,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,1,1,1,1,1,1,8,8,1,10,1,1,1,1,1,8,8,8,7,8,9,9,8,8,8,2,6,5,3,3,5,6,3,7,7,7,7,8,7,7,7,7,10,10,7,1,1,7,7,7,9,8,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10,8,10,7,1
1,8,8,8,8,8,10,10,10,1,1,1,8,1,1,1,1,1,1,1,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,1,1,1,1,1,8,8,8,8,1,1,1,1,7,7,7,1,1,1,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,10,10,7,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
